id,x,y,betweenness,closeness,degree,katz,current flow,harmonic,eigenvector,efficiency,straightness
168,311.1943765254287,-349.33699862702247,0.12115404537449498,0.13279742351992863,0.015306122448979591,0.07085155457941937,0.002123762915395373,34.1605335432542,0.07331043616200797,0.01826145057860894,0.0039016862849421486
168,291.7922244527227,-361.1601850463277,0.12115404537449498,0.13279742351992863,0.015306122448979591,0.07085155457941937,0.002123762915395373,34.1605335432542,0.07331043616200797,0.01826145057860894,0.0039016862849421486
169,291.7922244527227,-361.1601850463277,0.1006422873718015,0.13339551806769118,0.015306122448979591,0.07039710601670973,0.002123830182176205,34.66990215666695,0.0630224799938823,0.018305856409208156,0.0038829000649197596
169,271.10530464363035,-325.82541649032936,0.1006422873718015,0.13339551806769118,0.015306122448979591,0.07039710601670973,0.002123830182176205,34.66990215666695,0.0630224799938823,0.018305856409208156,0.0038829000649197596
170,291.7922244527227,-361.1601850463277,0.05272972133015642,0.13481744348044858,0.017857142857142856,0.0748845989181312,0.0021863025118514946,35.349620844841525,0.10534743074293201,0.01851696555076307,0.003977826873175837
170,308.664546978291,-394.8682290101066,0.05272972133015642,0.13481744348044858,0.017857142857142856,0.0748845989181312,0.0021863025118514946,35.349620844841525,0.10534743074293201,0.01851696555076307,0.003977826873175837
171,308.664546978291,-394.8682290101066,0.061535274008080385,0.13464039957175267,0.02040816326530612,0.07903601764028334,0.0022217496827919452,35.959864767585465,0.1429891440554858,0.018283564906119494,0.0040355422865482014
171,284.0784562760856,-408.66913862434865,0.061535274008080385,0.13464039957175267,0.02040816326530612,0.07903601764028334,0.0022217496827919452,35.959864767585465,0.1429891440554858,0.018283564906119494,0.0040355422865482014
172,308.664546978291,-394.8682290101066,0.038485444939397075,0.13535434054413298,0.02040816326530612,0.07987773371458745,0.002246611215151792,36.246054966275665,0.15660617808476865,0.01685773284845762,0.004054050872088473
172,334.73542362884865,-440.006714681182,0.038485444939397075,0.13535434054413298,0.02040816326530612,0.07987773371458745,0.002246611215151792,36.246054966275665,0.15660617808476865,0.01685773284845762,0.004054050872088473
173,284.0784562760856,-408.66913862434865,0.005904900031078421,0.12675501058707084,0.015306122448979591,0.07144891191345945,0.002049512157672684,33.62720177998821,0.10969309514375407,0.017253367677796776,0.0038517299671319343
173,257.8996473313231,-362.8874507307754,0.005904900031078421,0.12675501058707084,0.015306122448979591,0.07144891191345945,0.002049512157672684,33.62720177998821,0.10969309514375407,0.017253367677796776,0.0038517299671319343
174,284.0784562760856,-408.66913862434865,0.0798715425256397,0.12871336635157093,0.02040816326530612,0.07941233488194119,0.0021840056702696715,35.3934716212581,0.15114190113650483,0.016933110204392927,0.004047726759405179
174,260.3084659392061,-422.50571127587966,0.0798715425256397,0.12871336635157093,0.02040816326530612,0.07941233488194119,0.0021840056702696715,35.3934716212581,0.15114190113650483,0.016933110204392927,0.004047726759405179
175,284.0784562760856,-408.66913862434865,0.029213715943230082,0.1293668802181099,0.02040816326530612,0.0795899334121899,0.002200473338442573,35.32337366366015,0.1650612383308179,0.015622377462933358,0.004046369727791
175,310.79986998969645,-453.38246524423766,0.029213715943230082,0.1293668802181099,0.02040816326530612,0.0795899334121899,0.002200473338442573,35.32337366366015,0.1650612383308179,0.015622377462933358,0.004046369727791
176,257.8996473313231,-362.8874507307754,0.00424738423288097,0.12238670727846374,0.015306122448979591,0.07140375192539558,0.002032371290634054,33.20086464533061,0.09805635073637221,0.017053630144682003,0.003763563403774854
176,233.81146125249305,-376.7381577261027,0.00424738423288097,0.12238670727846374,0.015306122448979591,0.07140375192539558,0.002032371290634054,33.20086464533061,0.09805635073637221,0.017053630144682003,0.003763563403774854
177,233.81146125249305,-376.7381577261027,0.0354811975551642,0.12434506304296386,0.02040816326530612,0.07936717489387732,0.0021668648032310417,34.9671344866005,0.13950515672912295,0.016733372671278154,0.003959560196048099
177,260.3084659392061,-422.50571127587966,0.0354811975551642,0.12434506304296386,0.02040816326530612,0.07936717489387732,0.0021668648032310417,34.9671344866005,0.13950515672912295,0.016733372671278154,0.003959560196048099
